24846,Sri Krishna Sagar,No,No,3,54,JP Nagar,Quick Bites,"Tea, Masala Dosa, Vada","South Indian, North Indian, Chinese, Street Food",300,Dine-out
24849,Amritsari Kulcha Land,Yes,No,4,260,JP Nagar,Quick Bites,"Lassi, Amritsari Kulcha, Punjabi Kulcha, Paneer Kulcha, Punjabi Chole, Aloo Kulcha, Paratha",North Indian,300,Dine-out
24850,Aramane Donne Biryani,Yes,No,0,0,JP Nagar,Quick Bites,NA,"Biryani, Fast Food",300,Dine-out
24852,California Burrito,No,No,4.1,98,JP Nagar,Quick Bites,"Tacos, California Burrito, Salsa, Nachos, Rice Bowl, Pink Lemonade","Mexican, Fast Food",400,Dine-out
24853,Cheesiano Pizza,Yes,Yes,4,205,JP Nagar,Quick Bites,"Pasta, Fries, Cheesiano Pizza, Veggie Pizza, Cheesy Garlic Bread, Peri Peri Paneer Pizza","Pizza, Italian",700,Dine-out
24854,Bohra Bohra Caf,Yes,No,3.6,49,JP Nagar,Quick Bites,"Fruit Custard, Russian Cutlet",Bohri,300,Dine-out
24855,KFC,No,No,3.9,440,JP Nagar,Quick Bites,"Burgers, Wings, Fries, Rice Bowl, Popcorn Chicken, Zinger Burger, Chicken Snacker","Burger, Fast Food",400,Dine-out
24856,Momo Jojo,Yes,No,4.3,539,JP Nagar,Quick Bites,"Noodles, Corn Momo, Manchurian, Momo Platter, Veg Momos, Potato Momos, Tandoori Momos","Chinese, Tibetan, Momos",300,Dine-out
24857,The Hunger Room,Yes,No,3.9,37,JP Nagar,Quick Bites,"Pizza, Thick Shakes","Continental, Sandwich, Burger, Italian, Salad, Pizza",400,Dine-out
24858,The Paratha Stories,Yes,No,0,0,JP Nagar,Quick Bites,NA,North Indian,250,Dine-out
24859,Maa'r Rannaghor,Yes,No,3.8,22,JP Nagar,Quick Bites,NA,"Bengali, Chinese",400,Dine-out
24860,Wudfyr,Yes,No,0,0,JP Nagar,Quick Bites,NA,"Fast Food, Italian, North Indian, Steak",700,Dine-out
24861,Pizza Paradise,Yes,No,3.6,60,JP Nagar,Quick Bites,NA,Pizza,500,Dine-out
24862,Dakshin Cafe,Yes,No,4.1,140,JP Nagar,Quick Bites,"Vada, Masala Dosa, Filter Coffee, Kesari Bath, Kharabath, Open Dosa",South Indian,100,Dine-out
24865,McDonald's,Yes,No,3.8,184,JP Nagar,Quick Bites,"Coffee, French Fries, Hash Brown, Cappuccino, Maharaja Mac, Wings, Tea","Burger, Fast Food",500,Dine-out
24866,Tandoor Chai House,Yes,No,3.5,7,JP Nagar,Quick Bites,NA,"Street Food, Sandwich, Rolls, Beverages",200,Dine-out
24867,Domino's Pizza,Yes,No,4,319,JP Nagar,Quick Bites,"Garlic Bread, Peppy Paneer Pizza, Chocolava Cake, Cheese Burst Pizza","Pizza, Fast Food",400,Dine-out
24869,Namma Banashankari Donne Biryani,Yes,No,4,99,JP Nagar,Quick Bites,NA,"Biryani, Kebab",250,Dine-out
24870,Potu's kitchen,No,No,0,0,JP Nagar,Quick Bites,NA,"Chinese, North Indian, Street Food, Rolls",300,Dine-out
24871,Peat & Fire,No,No,0,0,JP Nagar,Quick Bites,NA,North Indian,700,Dine-out
24872,Sri Raghavendra Davanagere Benne Dose Hotel,No,No,4,36,JP Nagar,Quick Bites,NA,South Indian,200,Dine-out
24873,Biggies Burger 'n' More,Yes,No,4.1,206,JP Nagar,"Quick Bites, Cafe","Burgers, Mojito, Lamb Burger, French Fries, Hot Dog, Bbq Burger, Wedges","Cafe, Burger, Fast Food",400,Dine-out
24874,Marenahalli Donne Biriyani,Yes,No,3.9,261,JP Nagar,Quick Bites,NA,"Biryani, Fast Food",300,Dine-out
24875,B.M.W Bhookh Mitaane Wala,Yes,No,3.6,12,JP Nagar,Quick Bites,NA,"North Indian, South Indian, Chinese",500,Dine-out
24876,Five Star Chicken,No,No,3.3,5,JP Nagar,Quick Bites,NA,"Roast Chicken, Burger",300,Dine-out
24877,The Foodyz,Yes,No,3.7,43,JP Nagar,Quick Bites,"Poha, Tea, Paratha","North Indian, Chinese",500,Dine-out
24878,Rajdhani Special Chole Bhature,No,No,0,0,JP Nagar,Quick Bites,NA,North Indian,200,Dine-out
24879,Dosa Bazaar,Yes,No,4,113,JP Nagar,Quick Bites,"Cheese Dosa, Tea, Pizza Dosa","Street Food, South Indian",200,Dine-out
24880,Meat And Eat,Yes,No,3.7,81,JP Nagar,Quick Bites,"Burgers, Fries, Chicken Wings","Fast Food, Burger",500,Dine-out
24881,The little Kitchen,Yes,No,3.4,5,JP Nagar,Quick Bites,NA,"Chinese, North Indian",300,Dine-out
24882,Mahek Pizza,Yes,No,3.9,38,JP Nagar,Quick Bites,NA,Pizza,400,Dine-out
24884,Bramhin Tiffins,No,No,3.6,12,JP Nagar,Quick Bites,NA,South Indian,150,Dine-out
24886,Roll N Rock,Yes,No,3.7,33,JP Nagar,Quick Bites,NA,"Chinese, North Indian, Mughlai, Rolls",400,Dine-out
24887,New Udupi Grand,Yes,No,3.5,47,JP Nagar,Quick Bites,NA,"South Indian, North Indian, Chinese",300,Dine-out
24889,Bhukkhad Baba,Yes,No,3.7,132,JP Nagar,Quick Bites,"Paratha, Thali","North Indian, Beverages",250,Dine-out
24890,Pushpa Darshini,No,No,3.6,20,JP Nagar,Quick Bites,NA,South Indian,100,Dine-out
24891,Goli Vada Pav No. 1,Yes,No,3.2,44,JP Nagar,Quick Bites,NA,Street Food,200,Dine-out
24892,Punjabi Food Corner,Yes,No,3,354,JP Nagar,Quick Bites,"Kheer, Lassi, Paratha, Amritsari Kulcha, Dal Makhani, Chole Bhature, Aloo Kulcha","North Indian, Chinese, Street Food",400,Dine-out
24893,Paratha Plaza,Yes,No,3.8,171,JP Nagar,Quick Bites,"Aloo Paratha, Manchurian",North Indian,250,Dine-out
24894,Annapurna Benne Dose,Yes,No,0,0,JP Nagar,Quick Bites,NA,South Indian,200,Dine-out
24895,Mirch Masala,Yes,No,3.4,6,JP Nagar,Quick Bites,NA,North Indian,500,Dine-out
24896,Ningi Family Restaurant,No,No,3.5,10,JP Nagar,Quick Bites,NA,"South Indian, Biryani, Chinese",400,Dine-out
24898,Sandwichwallas,Yes,No,3.6,33,JP Nagar,Quick Bites,NA,Fast Food,200,Dine-out
24901,Fish And Dish,Yes,No,3.7,23,JP Nagar,Quick Bites,NA,"Mangalorean, Chinese",350,Dine-out
24903,Subway,Yes,No,4,273,JP Nagar,Quick Bites,"Sandwiches, Chaat, Chicken Ham, Salads, Salad, Tea, Sandwich","Salad, Fast Food",600,NA
24908,Hot Rolls & House Of Kebabs,Yes,No,3.1,55,JP Nagar,Quick Bites,NA,"Rolls, Kebab, Biryani",200,NA
24911,SLV Restaurant,No,No,4.2,378,JP Nagar,Quick Bites,"Masala Dosa, Handi Biryani, Maddur Vada, Filter Coffee, Goli Bajji, Kesari Bath, Rava Idli","South Indian, North Indian, Chinese",300,Dine-out
24916,Costal Kadai,No,No,0,0,JP Nagar,Quick Bites,NA,South Indian,300,Dine-out
24921,Dal Roti,Yes,No,3.7,117,JP Nagar,Quick Bites,"Dal Makhani, Thali, Rajma Masala, Dal Fry, Sweet Lassi, Gulab Jamun",North Indian,150,Dine-out
24922,Bengalooru Tiffany's,Yes,No,3.1,39,JP Nagar,Quick Bites,NA,"South Indian, North Indian, Chinese, Street Food",400,NA
24924,Gowdru Mane Oota,Yes,No,3.7,82,JP Nagar,Quick Bites,NA,"South Indian, Andhra",400,Dine-out
24925,Rolls On Wheels,No,No,3.1,138,JP Nagar,Quick Bites,"Rolls, Veg Momos, Masala Fries","Fast Food, Rolls, Momos",300,NA
24932,Pappu Chaiwalla,No,No,3.6,140,JP Nagar,Quick Bites,"Tea, Chocolate Cookies, Ginger Chai, Masala Chai, Poori Bhaji, Sulemani Chai, Sandwich","Fast Food, Tea, Beverages",300,Dine-out
24940,Hotel Coorg Style,No,No,3.1,9,JP Nagar,Quick Bites,NA,South Indian,350,Dine-out
24954,Akshaya Donne Biriyani,Yes,No,3,39,JP Nagar,Quick Bites,NA,"Biryani, South Indian, Kebab",300,Dine-out
24955,Ande Ka Funda,Yes,No,3.1,22,JP Nagar,Quick Bites,NA,"North Indian, Fast Food, Rolls",250,Dine-out
24960,SLV Upahara,No,No,3.5,4,JP Nagar,Quick Bites,NA,"South Indian, North Indian",200,Dine-out
24962,Impala Biryani,No,No,3.2,4,JP Nagar,Quick Bites,NA,"Biryani, North Indian",150,Dine-out
24966,Chilli N Chicken,No,No,3.2,4,JP Nagar,Quick Bites,NA,Andhra,400,Dine-out
24977,Thindi Mane,No,No,3.4,6,JP Nagar,Quick Bites,NA,South Indian,300,Dine-out
24982,Sahodara Savi Ruchi,Yes,No,0,0,JP Nagar,Quick Bites,NA,South Indian,150,Dine-out
24995,90's Cafe,No,No,0,0,JP Nagar,Quick Bites,NA,"Fast Food, Burger",500,Dine-out
24996,Special Biriyani,No,No,2.9,4,JP Nagar,Quick Bites,NA,"North Indian, Biryani",300,Dine-out
24998,Samosa Singh,Yes,No,3.5,4,JP Nagar,Quick Bites,NA,"North Indian, Mithai",250,Dine-out
25004,Fujian Express,Yes,No,3.4,35,JP Nagar,Quick Bites,NA,"Chinese, Thai",200,Dine-out
25008,Deja Vu Resto Bar,Yes,Yes,4.4,2496,Bannerghatta Road,Pub,"Gajar Ka Halwa, Chilli Chicken, Hara Bhara Kebab, Custard, Brownie, Sev Puri, Pasta","North Indian, Italian",900,Dine-out
25009,The Yellow Submarine,No,Yes,4.4,2075,Bannerghatta Road,"Microbrewery, Casual Dining","Watermelon Feta Salad, Craft Beer, Mutton Biryani, Blueberry Cheesecake, Bbq Pizza, Cocktails, Shitake Mushrooms","Continental, North Indian, Chinese, Pizza, Thai","1,200",NA
25011,Chianti,No,Yes,4.5,787,Bannerghatta Road,Casual Dining,"Pasta, Pizza, Mushroom Soup, Tiramisu, Sangria, Fish, Panna Cotta",Italian,"1,500",NA
25015,Public - The Rooftop Bar And Kitchen,No,Yes,4.3,966,Bannerghatta Road,"Casual Dining, Bar","Cocktails, Butter Chicken, Vegetable Biryani, Beer, Tandoori Chicken, Nachos, Roti","North Indian, South Indian, Andhra, Chinese","1,000",NA
25017,Nagarjuna,No,No,4.2,1292,Bannerghatta Road,Casual Dining,"Andhra Meal, Mutton Biryani, Pepper Chicken, Veg Thali, Chicken Guntur, Raita, Chicken Kebab","Andhra, Biryani",800,NA
25019,Fattoush,Yes,Yes,4.2,1976,Bannerghatta Road,Casual Dining,"Mango Chiller, Fattoush, Prawn, Salads, Vegetable Biryani, Irani Chicken Tikka, Chilli Chicken","Arabian, Biryani, Chinese, Middle Eastern, Fast Food, North Indian, Mughlai, Seafood","1,000",NA
25024,Hyderabad Biryaani House,Yes,No,3.6,798,Bannerghatta Road,Casual Dining,"Chicken Biryani, Hyderabadi Biryani, Raita, Mutton Biryani, Vegetable Biryani, Butter Chicken, Basmati Rice","Biryani, North Indian, Chinese",550,Dine-out
25026,Chung Wah,Yes,No,4,539,Bannerghatta Road,Casual Dining,"Chicken Chowmein, Momos, Chicken Manchow Soup, Clear Soup, Fried Noodles, Chop Suey, Spring Roll","Chinese, Thai, Momos, Vietnamese",800,Dine-out
25027,Nellore Ruchulu,Yes,No,3.7,32,Bannerghatta Road,Casual Dining,NA,"North Indian, South Indian, Chinese",800,Dine-out
25029,Dadi's Dum Biryani,Yes,Yes,4,743,Bannerghatta Road,Casual Dining,"Chicken Biryani, Basmati Rice, Prawn, Tandoori Chicken, Vegetable Biryani, Galauti Kebab, Faluda","Biryani, North Indian, Mughlai",800,NA
25033,Suryawanshi,Yes,No,3.8,18,Bannerghatta Road,Casual Dining,NA,"Maharashtrian, Seafood",700,Dine-out
25036,Dreamcatcher,Yes,No,3.9,50,Bannerghatta Road,Cafe,"English Breakfast, Sandwiches",Cafe,600,Dine-out
25037,A2B - Adyar Ananda Bhavan,Yes,No,2.7,426,Bannerghatta Road,Casual Dining,"Filter Coffee, Masala Dosa, Chilli Babycorn, Pav Bhaji, Pongal, Rava Dosa, Paneer Tikka","South Indian, North Indian, Chinese, Street Food, Fast Food",400,Dine-out
25043,Chow San,Yes,No,3.1,122,Bannerghatta Road,Quick Bites,Noodles,"Chinese, Thai, Momos",500,Dine-out
25044,Thalassery Food Court,Yes,No,3.5,9,Bannerghatta Road,Casual Dining,NA,"Kerala, Arabian, Seafood, Beverages",650,Dine-out
25049,Status,No,No,3.3,67,Bannerghatta Road,Casual Dining,Prompt Service,"North Indian, Chinese",600,Dine-out
25050,Athithi,No,No,2.8,80,Bannerghatta Road,Casual Dining,Dum Biryani,"Andhra, Biryani, Chinese, North Indian",650,Dine-out
25053,Northern Bites,Yes,No,3.2,51,Bannerghatta Road,Quick Bites,NA,"North Indian, Chinese",400,Dine-out
25064,Thalassery Food Court,Yes,No,3.1,4,Bannerghatta Road,Casual Dining,NA,"Kerala, Arabian, Seafood, Beverages",650,Dine-out
25071,Vasudev Adiga's,No,No,2.3,291,Bannerghatta Road,Casual Dining,"Coffee, Masala Dosa, Curd Rice, Idli Vada","South Indian, North Indian, Chinese, Street Food",250,Dine-out
25072,Fresh Kitchen,Yes,No,3.3,22,Bannerghatta Road,Casual Dining,NA,"North Indian, Chinese",600,Dine-out
25075,SGS Non Veg - Gundu Pulav,Yes,No,3.9,121,Bannerghatta Road,Quick Bites,NA,"Biryani, South Indian",300,Dine-out
25076,Polar Bear,Yes,No,3.9,190,Bannerghatta Road,Dessert Parlor,"Sandwiches, Hot Chocolate Fudge, Brownie, Sandwich","Ice Cream, Desserts, Beverages, Sandwich",400,Dine-out
25077,Manjushree Upahara,Yes,No,3.8,32,Bannerghatta Road,Quick Bites,NA,South Indian,150,Dine-out
25079,Soup Station,Yes,No,3.7,11,Bannerghatta Road,Quick Bites,NA,Continental,250,Dine-out
25081,Punjabi Corner,Yes,No,3.9,202,Bannerghatta Road,Quick Bites,"Paratha, Chicken Curry","North Indian, Chinese",250,Dine-out
25082,Chaitanya Grand,No,No,3.6,12,Bannerghatta Road,Quick Bites,NA,"South Indian, North Indian, Chinese",300,Dine-out
25083,Sagar Grand,Yes,No,3.8,31,Bannerghatta Road,Quick Bites,NA,"South Indian, North Indian, Chinese",300,Dine-out
25084,Burj Hotel,Yes,No,3.5,57,Bannerghatta Road,Quick Bites,NA,"North Indian, Chinese",350,Dine-out
25091,Shuddh Desi Khana,Yes,No,4.1,600,Bannerghatta Road,Quick Bites,"Paratha, Chicken Kebab, Biryani, Lassi, Butter Chicken, Veg Kolhapuri, Pahari Chicken",North Indian,400,Dine-out
25094,Burger King,Yes,No,3.2,188,Bannerghatta Road,Quick Bites,"Burgers, Chicken Fries, Onion Rings, Chicken Whopper, Spicy Chicken Wings, Mutton Whopper, Crispy Veg Burger","Burger, Fast Food, Beverages",600,Dine-out
25098,Manjushree Veg,No,No,3.5,11,Bannerghatta Road,Quick Bites,NA,"South Indian, Chinese",150,Dine-out
25104,Bangaliana,Yes,No,2.9,154,Bannerghatta Road,Quick Bites,"Masala Prawn, Mutton Kosha, Thali, Fish Cutlet, Mutton Curry, Luchi, Fish Finger",Bengali,600,Dine-out
25105,Arabian Mexico,Yes,No,3.3,53,Bannerghatta Road,Quick Bites,NA,"Fast Food, Arabian",400,Dine-out
25106,Smoke - The Sizzler House,Yes,No,3.8,95,Bannerghatta Road,Food Court,"Potato Wedges, Chicken Sizzler, Garlic Bread, Vanilla Ice Cream, Pasta, French Fries","Continental, Chinese, Thai, Italian, BBQ, Steak","1,100",Dine-out
25120,Kanhaiyas,No,No,3.6,10,Bannerghatta Road,Quick Bites,NA,South Indian,150,Dine-out
25126,Naga's,No,No,2.7,17,Bannerghatta Road,Food Court,NA,"Hyderabadi, Andhra, North Indian",500,Dine-out
25143,Laa Raiba Restaurant,No,No,3.3,7,Bannerghatta Road,Quick Bites,NA,"Kerala, Chinese, South Indian",300,Dine-out
25145,Red Chilli Restaurant,Yes,No,3.2,94,Bannerghatta Road,Quick Bites,NA,"North Indian, Chinese",350,Dine-out
25146,Hotel Khaaja,Yes,No,3.1,70,Bannerghatta Road,Quick Bites,NA,"Biryani, Fast Food",250,Dine-out
25148,Nellore Bhojanam,Yes,No,3.1,178,Bannerghatta Road,Quick Bites,Biryani,Andhra,250,Dine-out
25155,Shivaji Military Hotel,No,No,4.3,2486,Jayanagar,Casual Dining,"Mutton Biryani, Mutton Fry, Donne Biryani, Chicken Biryani, Chicken Fry, Mutton Chops, Dum Biryani","South Indian, Biryani",450,NA
25159,Go Native,Yes,Yes,4.3,1265,Jayanagar,"Casual Dining, Cafe","Mushroom Soup, Salads, Halwa, Thali, Salad, Millet Pizza, Misal Pav","Healthy Food, Cafe, Beverages",800,Dine-out
25162,"3B's - Buddies, Bar & Barbecues",No,Yes,4.4,1154,BTM,"Casual Dining, Bar","Paan Ice Cream, Cocktails, Fish Grill, Crispy Corn, Butter Chicken, Phirni, Chicken Tikka","North Indian, Mediterranean, European, BBQ","1,100",Dine-out
25163,Once Upon a Rooftop,No,Yes,4.3,1246,Jayanagar,"Casual Dining, Bar","Pizza, Cocktails, Pasta, Churros, Mocktails, Mushroom Soup, Long Island Iced Tea","Pizza, Italian, Chinese, Thai","1,000",Dine-out
25164,Thyme & Whisk,Yes,No,3.9,74,Jayanagar,Casual Dining,"Pizza, Momos, Pasta, Brownie, Nachos, Hot Chocolate, Waffles","Asian, Chinese, Continental, Italian",800,Dine-out
25165,Fusion Theory,Yes,Yes,0,0,Jayanagar,Casual Dining,"Aam Panna, Pasta, Biryani, Paneer Tikka, Chinese Bhel, Veg Pulao, Pav Bhaji","Chinese, Continental, North Indian, South Indian, Beverages",700,Dine-out
25170,Shanmukha,Yes,No,4.4,1972,Jayanagar,Casual Dining,"Egg Biryani, Egg Chilli, Mutton Biryani, Hyderabadi Biryani, Naan, Raita, Butter Chicken","Biryani, Andhra, North Indian, Chinese",800,Dine-out
25171,Al-Bek,Yes,No,3.9,684,Jayanagar,Casual Dining,"Biryani, Chicken Shawarama, Chicken Grill, Pepper Chicken, Chicken Shwarma Roll, Chicken Tikka, Punjabi Chicken","North Indian, Mughlai, Chinese, Seafood",650,Dine-out
25172,Eshanya,Yes,Yes,4.1,1080,Jayanagar,Casual Dining,"Spring Roll, Vanilla Ice Cream, Veg Thali, Biryani, Thandai, Roti, Tikka","North Indian, Chinese","1,000",Dine-out
25173,Mainland China,Yes,Yes,4.3,885,Jayanagar,Casual Dining,"Tai Pai Chicken, Momos, Kimchi, Veg Hakka Noodles, Dumplings, Vanilla Ice Cream, Spring Roll","Chinese, Momos","1,700",Dine-out
25174,Zatar House,Yes,No,4,32,Electronic City,Casual Dining,NA,"South Indian, North Indian, Chinese",400,Dine-out
25176,Patio 805,Yes,Yes,4.1,367,Jayanagar,Casual Dining,"Noodles, Laksa Soup, Coffee, Veg Fritters, Vegetarian, Babycorn Manchurian, Mango Salad","Thai, Vietnamese, Asian, Chinese","1,200",Dine-out
25177,Narmadha's Hyderabad Biriyani,No,No,3.9,205,BTM,Casual Dining,"Hyderabadi Biryani, Mutton Biryani, Vegetable Biryani","Biryani, North Indian, Andhra",550,Dine-out
25178,La Casa,No,Yes,3.7,570,Jayanagar,Casual Dining,"Beer, Pasta, Burgers, Biryani, Masala Peanuts, Noodles, Au Gratin","Continental, Italian, Chinese, North Indian",800,Dine-out
25179,SlimSins Cafe,No,No,4.1,710,Jayanagar,Cafe,"Hummus Platter, Juicy Lamb Burger, Salmon Steak, Mousse, Pasta, Pizza, Sweet Potato Fries","Cafe, Healthy Food",850,NA
25181,Desi Rasoi,Yes,Yes,3.8,362,Jayanagar,Casual Dining,"Hara Bhara Kebab, Lunch Buffet, Naan, Babycorn Manchurian, Malai Kofta, Noodles, Gulab Jamun","Biryani, North Indian, Chinese, Rajasthani",600,Dine-out
25182,Bathinda Junction,Yes,No,3.8,367,BTM,Casual Dining,"Lassi, Shikanji, Butter Chicken, Dal Makhani, Makke Ki Roti, Paneer Punjabi, Chicken Curry",North Indian,600,Dine-out
25184,New Kabab Plaza,Yes,No,3.7,136,BTM,Casual Dining,"Shawarma Roll, Chicken Grill, Tandoori Chicken, Chicken Wings, Ghee Rice, Pulpy Grape Juice","North Indian, Chinese",500,Dine-out
25185,Fabcafe,No,Yes,3.5,11,Jayanagar,Cafe,NA,"Cafe, Healthy Food",800,Dine-out
25188,Ivy,Yes,No,3.8,210,Kumaraswamy Layout,Casual Dining,"Butter Chicken, Chicken Grill, Tandoori Chicken, Noodles, Biryani, Fried Rice Chicken","North Indian, Chinese, Fast Food",600,Dine-out
25190,Hiyar Majhe Kolkata,Yes,No,3.9,247,BTM,Quick Bites,"Radhaballavi, Egg Noodles, Egg Roll, Fish Curry, Egg Devils, Thali, Alur Dom","Bengali, North Indian",400,Dine-out
25191,Kabab Magic,Yes,No,4,958,Jayanagar,Quick Bites,"Chicken Grill, Grape Juice, Biryani, Shawarma Roll, Rolls, Chicken Kebab, Chicken Shwarma Roll","North Indian, Kebab, Fast Food",500,Dine-out
25195,Birinz,Yes,No,4.1,295,BTM,Casual Dining,"Chicken Boneless Biryani, Hyderabadi Biryani, Egg Chilli, Butter Chicken, Tomato Soup, Mutton Biryani, Paneer Biryani","Biryani, Chinese, Mughlai, Fast Food, Kebab",700,Dine-out
25196,Bathinda Tandoor,Yes,No,3.7,40,BTM,Quick Bites,NA,North Indian,300,Dine-out
25201,Rajanna Military Hotel,Yes,No,4.1,166,Jayanagar,Quick Bites,"Biryani, Chicken Curry, Paya Soup, Paratha, Mutton Keema, Chicken Guntur, Pepper Chicken","Biryani, Fast Food",400,Dine-out
25202,The Lounge - Eden Park Restaurants,No,Yes,3.8,151,Jayanagar,Lounge,"Mutton Biryani, Mojito, Dal Makhani, Cocktails, Raita","North Indian, Afghan","1,350",Dine-out
25204,Recipe,Yes,No,4,808,Kumaraswamy Layout,Casual Dining,"Butter Chicken, Noodles, Thali, Biryani","North Indian, Chinese, Biryani",500,Dine-out
25208,Bombay Talkies,Yes,No,3.7,21,Jayanagar,Quick Bites,NA,"Maharashtrian, Fast Food, Street Food, Sandwich",200,Dine-out
25213,LIT Gastro Pub,Yes,Yes,3.7,205,Jayanagar,Pub,"Mocktails, Cocktails, Beer, Peri Peri Fries, Hot Wings, Pasta, Chilli Chicken","Chinese, Continental, Burger, Pizza","1,000",Dine-out
25215,Mysuru Coffee Thindi,Yes,No,4.1,303,Jayanagar,Quick Bites,"Coffee, Masala Dosa, Tea, Badam Milk, Vada, Idli, Raagi Dosa","South Indian, Coffee",200,Dine-out
25217,Royal King Cafe,No,No,0,0,Kumaraswamy Layout,Cafe,NA,"Cafe, Fast Food",400,Dine-out
25221,La Grande Cafe,No,No,3.8,46,Jayanagar,Cafe,"Coffee, Hot Chocolate, Cappuccino, Ice Tea, Corn Balls",Cafe,400,NA
25223,Appana Restaurant,Yes,No,3.5,12,BTM,Quick Bites,NA,North Indian,300,Dine-out
25226,Tanna's Kitchen,Yes,No,3.1,7,Kumaraswamy Layout,Quick Bites,NA,"Italian, Chinese, Street Food",250,Dine-out
25227,Hari Super Sandwich,No,No,4.1,163,Jayanagar,Quick Bites,"Chocolate Sandwich, Chaat, Corn Sandwich, Chilli Cheese, Cheese Sandwiches, Veg Sandwich","Fast Food, Street Food",200,Dine-out
25234,North Rasoe,Yes,No,3.1,6,Kumaraswamy Layout,Quick Bites,NA,"North Indian, Chinese",300,Dine-out
25235,Apna Punjab,Yes,No,3.7,476,BTM,Quick Bites,"Thali, Egg Masala, Chole, Paratha, Roti, Butter Chicken, Paneer Manchurian","North Indian, Chinese, Fast Food",450,Dine-out
25239,Paratha Merchant,Yes,No,3.1,39,Kumaraswamy Layout,Quick Bites,NA,North Indian,300,Dine-out
25241,Nanna Munna Paratha House,Yes,No,4,109,BTM,Quick Bites,"Paratha, Palak Paneer",North Indian,300,Dine-out
25247,RB Food Point,Yes,No,3.7,34,BTM,Quick Bites,NA,"North Indian, Chinese",300,Dine-out
25250,MDP Coffee House,No,No,3.8,37,Jayanagar,Quick Bites,"Tea, Kharabath, Filter Coffee, Idli",South Indian,200,Dine-out
25251,Sri Krishna Sagar,Yes,No,3.4,19,Kanakapura Road,Quick Bites,NA,"South Indian, North Indian, Chinese",400,Dine-out
25252,New Udupi Upahar,Yes,No,3.5,23,Jayanagar,Quick Bites,NA,"South Indian, North Indian",300,Dine-out
25256,Bakers77,Yes,No,4,37,Jayanagar,"Bakery, Quick Bites",NA,"Bakery, Fast Food",400,Dine-out
25262,Late Night,Yes,No,3.7,288,Kumaraswamy Layout,Quick Bites,"Panneer Butter Masala, Manchurian, Noodles, Tandoori Roti, Naan, Paratha, French Fries","North Indian, Chinese",500,Dine-out
25263,Sri Nandi Grand,Yes,No,3.5,10,BTM,Quick Bites,NA,"North Indian, South Indian",300,Dine-out
25264,Dilish Kitchens,No,No,3.7,30,BTM,Casual Dining,Biryani,"North Indian, Chinese",500,Dine-out
25265,36th Cross Coffee Mane,No,No,3.7,29,BTM,Casual Dining,Biryani,"North Indian, Chinese",500,Dine-out
25266,Kataria's Pakwan,Yes,No,3.3,97,Kumaraswamy Layout,Quick Bites,"Paratha, Lassi, Manchurian, Thali",North Indian,400,Dine-out
25268,Vindu Andhra Ruchulu,Yes,No,3.8,282,Jayanagar,Casual Dining,"Raita, Chicken Curry, Fish, Mutton Biryani, Beer, Chicken Guntur, Chicken Biryani","Biryani, North Indian, Andhra",800,Dine-out
25269,Stop N Joy,No,No,3.8,70,Kumaraswamy Layout,Quick Bites,NA,"Fast Food, Juices",200,Dine-out
25271,Nammura Donne Biriyani,Yes,No,3.4,51,Kanakapura Road,Quick Bites,NA,"Mughlai, Biryani",400,Dine-out
